os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 22.04.1 LTS,11th Gen Intel Core i5-11400 @ 2.60GHz,UHD Graphics 730,65647272,5.15.0-50-generic,4.6 Mesa 22.2.0-devel,powersave
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
159.821,6257,9.7973,0,31,0,0,0,0,0,12.3567,20376935976
142.207,7032,9.7973,0,31,0,0,0,0,0,12.3567,20477043095
116.077,8615,9.7973,0,31,0,0,0,0,0,12.3567,20577203206
112.752,8869,9.7973,0,31,0,0,0,0,0,12.3567,20677372450
101.978,9806,9.10596,0,31,0,0,0,0,0,12.3794,20777500932
153.257,6525,9.10596,0,31,0,0,0,0,0,12.3794,20877622799
94.9848,10528,9.10596,0,31,0,0,0,0,0,12.3794,20977765481
120.38,8307,9.10596,0,31,0,0,0,0,0,12.3794,21077846732
118.092,8468,9.10596,0,31,0,0,0,0,0,12.3794,21178003910
120.308,8312,8.30565,0,31,0,0,0,0,0,12.3641,21278139247
120.904,8271,8.30565,0,31,0,0,0,0,0,12.3641,21378302462
116.225,8604,8.30565,0,31,0,0,0,0,0,12.3641,21478391904
129.786,7705,8.30565,0,31,0,0,0,0,0,12.3641,21578485860
112.36,8900,8.30565,0,31,0,0,0,0,0,12.3641,21678644572
94.1176,10625,6.26058,0,31,0,0,0,0,0,12.3641,21778757118
147.362,6786,6.26058,0,31,0,0,0,0,0,12.3641,21878836834
100.381,9962,6.26058,0,31,0,0,0,0,0,12.3641,21978917231
121.847,8207,6.26058,0,31,0,0,0,0,0,12.3641,22079077457
121.743,8214,6.26058,0,31,0,0,0,0,0,12.3641,22179182668
104.866,9536,8.34725,0,30,0,0,0,0,0,12.3772,22279285318
134.953,7410,8.34725,0,30,0,0,0,0,0,12.3772,22379378956
76.2544,13114,8.34725,0,30,0,0,0,0,0,12.3772,22479468926
137.438,7276,8.34725,0,30,0,0,0,0,0,12.3772,22579547127
77.3874,12922,8.34725,0,30,0,0,0,0,0,12.3772,22679636048
112.271,8907,6.85619,0,30,0,0,0,0,0,12.3772,22779705564
146.242,6838,6.85619,0,30,0,0,0,0,0,12.3772,22879784831
145.012,6896,6.85619,0,30,0,0,0,0,0,12.3772,22979869955
77.6036,12886,6.85619,0,30,0,0,0,0,0,12.3772,23080031325
137.08,7295,6.85619,0,30,0,0,0,0,0,12.3772,23180111562
76.5814,13058,7.84641,0,31,0,0,0,0,0,12.39,23280289070
135.483,7381,7.84641,0,31,0,0,0,0,0,12.39,23380412677
77.5855,12889,7.84641,0,31,0,0,0,0,0,12.39,23480558982
165.728,6034,7.84641,0,31,0,0,0,0,0,12.39,23580664587
161.629,6187,7.84641,0,31,0,0,0,0,0,12.39,23680819855
96.6184,10350,7.39496,0,31,0,0,0,0,0,12.3682,23780886282
150.308,6653,7.39496,0,31,0,0,0,0,0,12.3682,23881032855
125.109,7993,7.39496,0,31,0,0,0,0,0,12.3682,23981152240
118.892,8411,7.39496,0,31,0,0,0,0,0,12.3682,24081257484
77.7544,12861,7.39496,0,31,0,0,0,0,0,12.3682,24181419067
78.18,12791,9.30233,0,31,0,0,0,0,0,12.365,24281522720
78.0092,12819,9.30233,0,31,0,0,0,0,0,12.365,24381678804
143.143,6986,9.30233,0,31,0,0,0,0,0,12.365,24481826391
76.929,12999,9.30233,0,31,0,0,0,0,0,12.365,24581933026
78.0214,12817,9.30233,0,31,0,0,0,0,0,12.365,24682084679
97.352,10272,6.23946,0,31,0,0,0,0,0,12.365,24782154985
159.413,6273,6.23946,0,31,0,0,0,0,0,12.365,24882266798
77.0535,12978,6.23946,0,31,0,0,0,0,0,12.365,24982365612
79.164,12632,6.23946,0,31,0,0,0,0,0,12.365,25082474548
162.39,6158,6.23946,0,31,0,0,0,0,0,12.365,25182606206
160.72,6222,10.299,0,31,0,0,0,0,0,12.3761,25282670212
77.9484,12829,10.299,0,31,0,0,0,0,0,12.3761,25382753185
77.7786,12857,10.299,0,31,0,0,0,0,0,12.3761,25482860081
77.7665,12859,10.299,0,31,0,0,0,0,0,12.3761,25582960066
77.4593,12910,10.299,0,31,0,0,0,0,0,12.3761,25683046408
91.8442,10888,6.6335,0,31,0,0,0,0,0,12.3761,25783160916
137.514,7272,6.6335,0,31,0,0,0,0,0,12.3761,25883308908
78.1433,12797,6.6335,0,31,0,0,0,0,0,12.3761,25983403544
119.332,8380,6.6335,0,31,0,0,0,0,0,12.3761,26083548693
145.433,6876,6.6335,0,31,0,0,0,0,0,12.3761,26183726019
105.307,9496,6.6335,0,31,0,0,0,0,0,12.3761,26283864182
142.43,7021,8.05921,0,31,0,0,0,0,0,12.3855,26384041636
141.463,7069,8.05921,0,31,0,0,0,0,0,12.3855,26484135276
144.509,6920,8.05921,0,31,0,0,0,0,0,12.3855,26584236937
116.469,8586,8.05921,0,31,0,0,0,0,0,12.3855,26684422348
151.217,6613,8.05921,0,31,0,0,0,0,0,12.3855,26784546451
136.463,7328,7.37018,0,34,0,0,0,0,0,12.3859,26884713662
118.147,8464,7.37018,0,34,0,0,0,0,0,12.3859,26984841706
144.113,6939,7.37018,0,34,0,0,0,0,0,12.3859,27085016789
136.128,7346,7.37018,0,34,0,0,0,0,0,12.3859,27185221385
135.999,7353,7.37018,0,34,0,0,0,0,0,12.3859,27285396429
146.049,6847,6.83333,0,34,0,0,0,0,0,12.3806,27385558980
114.064,8767,6.83333,0,34,0,0,0,0,0,12.3806,27485753361
134.156,7454,6.83333,0,34,0,0,0,0,0,12.3806,27585843173
125.047,7997,6.83333,0,34,0,0,0,0,0,12.3806,27685985827
146.778,6813,6.83333,0,34,0,0,0,0,0,12.3806,27786116413
116.293,8599,8.16667,0,35,0,0,0,0,0,12.3731,27886235073
110.951,9013,8.16667,0,35,0,0,0,0,0,12.3731,27986397433
104.833,9539,8.16667,0,35,0,0,0,0,0,12.3731,28086575173
76.2776,13110,8.16667,0,35,0,0,0,0,0,12.3731,28186678353
142.025,7041,8.16667,0,35,0,0,0,0,0,12.3731,28286773191
132.153,7567,7.74411,0,35,0,0,0,0,0,12.3682,28386880641
77.5555,12894,7.74411,0,35,0,0,0,0,0,12.3682,28486974135
77.2499,12945,7.74411,0,35,0,0,0,0,0,12.3682,28587085079
142.633,7011,7.74411,0,35,0,0,0,0,0,12.3682,28687179232
166.279,6014,7.74411,0,35,0,0,0,0,0,12.3682,28787276544
143.287,6979,7.37018,0,35,0,0,0,0,0,12.3708,28887456226
123.062,8126,7.37018,0,35,0,0,0,0,0,12.3708,28987556117
77.8574,12844,7.37018,0,35,0,0,0,0,0,12.3708,29087694999
76.8935,13005,7.37018,0,35,0,0,0,0,0,12.3708,29187830259
77.2678,12942,7.37018,0,35,0,0,0,0,0,12.3708,29287966619
137.457,7275,7.08263,0,35,0,0,0,0,0,12.3705,29388058726
76.5052,13071,7.08263,0,35,0,0,0,0,0,12.3705,29488138841
75.861,13182,7.08263,0,35,0,0,0,0,0,12.3705,29588232257
77.1188,12967,7.08263,0,35,0,0,0,0,0,12.3705,29688389819
155.545,6429,7.08263,0,35,0,0,0,0,0,12.3705,29788511712
138.543,7218,8.5,0,36,0,0,0,0,0,12.3781,29888616217
109.385,9142,8.5,0,36,0,0,0,0,0,12.3781,29988781799
116.945,8551,8.5,0,36,0,0,0,0,0,12.3781,30088910047
155.015,6451,8.5,0,36,0,0,0,0,0,12.3781,30189006899
135.722,7368,8.5,0,36,0,0,0,0,0,12.3781,30289169445
77.6096,12885,9.52381,0,36,0,0,0,0,0,12.3734,30389319280
139.626,7162,9.52381,0,36,0,0,0,0,0,12.3734,30489503403
76.6989,13038,9.52381,0,36,0,0,0,0,0,12.3734,30589656098
127.194,7862,9.52381,0,36,0,0,0,0,0,12.3734,30689819618
146.585,6822,9.52381,0,36,0,0,0,0,0,12.3734,30789887196
97.3426,10273,8.34725,0,31,0,0,0,0,0,12.3789,30890035627
108.272,9236,8.34725,0,31,0,0,0,0,0,12.3789,30990220681
76.7165,13035,8.34725,0,31,0,0,0,0,0,12.3789,31090379950
141.303,7077,8.34725,0,31,0,0,0,0,0,12.3789,31190525367
138.217,7235,8.34725,0,31,0,0,0,0,0,12.3789,31290650645
131.839,7585,6.68896,0,31,0,0,0,0,0,12.3791,31390756995
143.062,6990,6.68896,0,31,0,0,0,0,0,12.3791,31490893369
77.1962,12954,6.68896,0,31,0,0,0,0,0,12.3791,31590995252
135.172,7398,6.68896,0,31,0,0,0,0,0,12.3791,31691127100
151.172,6615,6.68896,0,31,0,0,0,0,0,12.3791,31791192289
158.755,6299,8.33333,0,36,0,0,0,0,0,12.3881,31891365143
161.421,6195,8.33333,0,36,0,0,0,0,0,12.3881,31991476442
115.58,8652,8.33333,0,36,0,0,0,0,0,12.3881,32091545701
114.982,8697,8.33333,0,36,0,0,0,0,0,12.3881,32191637881
79.7003,12547,8.33333,0,36,0,0,0,0,0,12.3881,32291715334
87.4049,11441,7.05882,0,36,0,0,0,0,0,12.3614,32391796427
121.374,8239,7.05882,0,36,0,0,0,0,0,12.3614,32491928911
134.953,7410,7.05882,0,36,0,0,0,0,0,12.3614,32592024668
130.651,7654,7.05882,0,36,0,0,0,0,0,12.3614,32692101895
106.553,9385,7.05882,0,36,0,0,0,0,0,12.3614,32792181873
124.131,8056,8.16667,0,32,0,0,0,0,0,12.374,32892259795
129.032,7750,8.16667,0,32,0,0,0,0,0,12.374,32992391840
98.2415,10179,8.16667,0,32,0,0,0,0,0,12.374,33092578339
81.2942,12301,8.16667,0,32,0,0,0,0,0,12.374,33192671397
142.167,7034,8.16667,0,32,0,0,0,0,0,12.374,33292766711
115.553,8654,6.72269,0,32,0,0,0,0,0,12.3748,33392871469
113.122,8840,6.72269,0,32,0,0,0,0,0,12.3748,33492950954
130.959,7636,6.72269,0,32,0,0,0,0,0,12.3748,33593048314
133.333,7500,6.72269,0,32,0,0,0,0,0,12.3748,33693127256
153.752,6504,6.72269,0,32,0,0,0,0,0,12.3748,33793187442
74.5768,13409,8.62355,0,32,0,0,0,0,0,12.3833,33893335893
120.846,8275,8.62355,0,32,0,0,0,0,0,12.3833,33993424740
156.715,6381,8.62355,0,32,0,0,0,0,0,12.3833,34093510501
80.6257,12403,8.62355,0,32,0,0,0,0,0,12.3833,34193690923
170.707,5858,8.62355,0,32,0,0,0,0,0,12.3833,34293804218
76.6754,13042,7.33333,0,32,0,0,0,0,0,12.3833,34393986096
136.221,7341,7.33333,0,32,0,0,0,0,0,12.3833,34494067212
136.221,7341,7.33333,0,32,0,0,0,0,0,12.3833,34594211636
78.3822,12758,7.33333,0,32,0,0,0,0,0,12.3833,34694367465
111.545,8965,7.33333,0,32,0,0,0,0,0,12.3833,34794448698
84.0689,11895,8.55705,0,32,0,0,0,0,0,12.3914,34894628830
77.1307,12965,8.55705,0,32,0,0,0,0,0,12.3914,34994718532
141.483,7068,8.55705,0,32,0,0,0,0,0,12.3914,35094818372
119.374,8377,8.55705,0,32,0,0,0,0,0,12.3914,35194880054
155.255,6441,8.55705,0,32,0,0,0,0,0,12.3914,35294978053
156.74,6380,9.51586,0,32,0,0,0,0,0,12.3921,35395088790
126.326,7916,9.51586,0,32,0,0,0,0,0,12.3921,35495165817
77.3455,12929,9.51586,0,32,0,0,0,0,0,12.3921,35595257992
76.1383,13134,9.51586,0,32,0,0,0,0,0,12.3921,35695349240
113.071,8844,9.51586,0,32,0,0,0,0,0,12.3921,35795414350
81.3339,12295,10.5,0,32,0,0,0,0,0,12.3986,35895498468
83.654,11954,10.5,0,32,0,0,0,0,0,12.3986,35995563079
73.9044,13531,10.5,0,32,0,0,0,0,0,12.3986,36095748090
167.14,5983,10.5,0,32,0,0,0,0,0,12.3986,36195835985
78.3208,12768,10.5,0,32,0,0,0,0,0,12.3986,36295915598
77.997,12821,7.02341,0,32,0,0,0,0,0,12.3788,36396056664
144.928,6900,7.02341,0,32,0,0,0,0,0,12.3788,36496204918
135.099,7402,7.02341,0,32,0,0,0,0,0,12.3788,36596285587
118.737,8422,7.02341,0,32,0,0,0,0,0,12.3788,36696428024
173.07,5778,7.02341,0,32,0,0,0,0,0,12.3788,36796495224
75.8208,13189,7.08263,0,32,0,0,0,0,0,12.3885,36896649275
136.5,7326,7.08263,0,32,0,0,0,0,0,12.3885,36996728981
75.7518,13201,7.08263,0,32,0,0,0,0,0,12.3885,37096879692
